"","Year","age_mother","Inner","SUM_births","SUM_pop","Inner_factor","London_zone_ASFR","London_zone_ASFR_perK"
"1104","2018","20",1,499,22258,"Inner",0.0224189055620451,22.4189055620451
"1105","2018","21",0,1160,27916,"Outer",0.0415532311219372,41.5532311219372
"1106","2018","21",1,667,24635,"Inner",0.0270752993708139,27.0752993708139
"1107","2018","22",0,1445,31496,"Outer",0.0458788417576835,45.8788417576835
"1108","2018","22",1,836,28857,"Inner",0.028970440447725,28.970440447725
"1109","2018","23",0,1771,35244,"Outer",0.0502496878901373,50.2496878901373
"1110","2018","23",1,1002,36430,"Inner",0.0275048037331869,27.5048037331869
"1111","2018","24",0,2082,38057,"Outer",0.0547074125653625,54.7074125653625
"1112","2018","24",1,1160,40782,"Inner",0.0284439213378451,28.4439213378451
"1113","2018","25",0,2514,40002,"Outer",0.0628468576571171,62.8468576571171
"1114","2018","25",1,1324,43084,"Inner",0.0307306656763532,30.7306656763532
"1115","2018","26",0,2977,41907,"Outer",0.0710382513661202,71.0382513661202
"1116","2018","26",1,1582,44518,"Inner",0.0355361876095063,35.5361876095063
"1117","2018","27",0,3462,43179,"Outer",0.0801778642395609,80.1778642395609
"1118","2018","27",1,1805,45324,"Inner",0.0398243756067426,39.8243756067426
"1119","2018","28",0,4045,45202,"Outer",0.0894871908322641,89.4871908322641
"1120","2018","28",1,2194,46424,"Inner",0.0472600379114251,47.2600379114251
"1121","2018","29",0,4436,45908,"Outer",0.0966280386860678,96.6280386860678
"1122","2018","29",1,2531,45948,"Inner",0.0550840080090537,55.0840080090537
"1123","2018","30",0,4811,47267,"Outer",0.101783485306874,101.783485306874
"1124","2018","30",1,2846,44894,"Inner",0.0633937719962579,63.3937719962579
"1125","2018","31",0,5165,46825,"Outer",0.11030432461292,110.30432461292
"1126","2018","31",1,3257,42586,"Inner",0.0764805335086648,76.4805335086648
"1127","2018","32",0,5315,47375,"Outer",0.112189973614776,112.189973614776
"1128","2018","32",1,3483,40958,"Inner",0.0850383319498022,85.0383319498022
"1129","2018","33",0,5083,47402,"Outer",0.107231762372896,107.231762372896
"1130","2018","33",1,3529,39120,"Inner",0.0902096114519427,90.2096114519427
"1131","2018","34",0,5003,46445,"Outer",0.107718807191302,107.718807191302
"1132","2018","34",1,3529,36233,"Inner",0.0973974001600751,97.3974001600751
"1133","2018","35",0,4678,46792,"Outer",0.0999743545905283,99.9743545905283
"1134","2018","35",1,3337,34631,"Inner",0.0963587537177673,96.3587537177673
"1135","2018","36",0,4110,46893,"Outer",0.0876463438039793,87.6463438039793
"1136","2018","36",1,2973,32936,"Inner",0.0902659703667719,90.2659703667719
"1137","2018","37",0,3545,47255,"Outer",0.0750185165590943,75.0185165590943
"1138","2018","37",1,2530,31450,"Inner",0.0804451510333863,80.4451510333863
"1139","2018","38",0,2867,46341,"Outer",0.061867460779871,61.867460779871
"1140","2018","38",1,2168,30641,"Inner",0.0707548709245782,70.7548709245782
"1141","2018","39",0,2274,44814,"Outer",0.0507430713616281,50.7430713616281
"1142","2018","39",1,1713,28463,"Inner",0.0601833959877736,60.1833959877736
"1143","2018","42",0,4436,198422,"Outer",0.0223563919323462,22.3563919323462
"1144","2018","42",1,3720,124572,"Inner",0.0298622483383104,29.8622483383104
"1145","2019","17",0,1231,146006,"Outer",0.00843116036327274,8.43116036327274
"1146","2019","17",1,613,84849,"Inner",0.00722459899350611,7.22459899350611
"1147","2019","20",0,870,25640,"Outer",0.0339313572542902,33.9313572542902
"1148","2019","20",1,490,21911,"Inner",0.0223631965679339,22.3631965679339
"1149","2019","21",0,1100,28188,"Outer",0.0390236980275294,39.0236980275294
"1150","2019","21",1,627,24514,"Inner",0.025577221179734,25.577221179734
"1151","2019","22",0,1432,31727,"Outer",0.0451350584675513,45.1350584675513
"1152","2019","22",1,806,28559,"Inner",0.0282222766903603,28.2222766903603
"1153","2019","23",0,1729,34819,"Outer",0.0496567965765818,49.6567965765817
"1154","2019","23",1,941,36156,"Inner",0.0260261090828631,26.0261090828631
"1155","2019","24",0,2095,37006,"Outer",0.0566124412257472,56.6124412257472
"1156","2019","24",1,1105,40964,"Inner",0.0269749047944537,26.9749047944537
"1157","2019","25",0,2412,38856,"Outer",0.0620753551575046,62.0753551575046
"1158","2019","25",1,1304,43358,"Inner",0.0300751879699248,30.0751879699248
"1159","2019","26",0,2777,40464,"Outer",0.0686289047054172,68.6289047054172
"1160","2019","26",1,1464,44581,"Inner",0.0328391018595366,32.8391018595366
"1161","2019","27",0,3316,42432,"Outer",0.0781485671191554,78.1485671191554
"1162","2019","27",1,1701,45330,"Inner",0.0375248180013236,37.5248180013236
"1163","2019","28",0,3739,43716,"Outer",0.0855293256473602,85.5293256473602
"1164","2019","28",1,1952,45435,"Inner",0.0429624738637614,42.9624738637614
"1165","2019","29",0,4301,45275,"Outer",0.094997239094423,94.997239094423
"1166","2019","29",1,2299,45644,"Inner",0.0503680659013233,50.3680659013233
"1167","2019","30",0,4678,46178,"Outer",0.101303651089263,101.303651089263
"1168","2019","30",1,2751,44660,"Inner",0.0615987460815047,61.5987460815047
"1169","2019","31",0,5212,47295,"Outer",0.110201924093456,110.201924093456
"1170","2019","31",1,3164,43036,"Inner",0.0735198438516591,73.5198438516591
"1171","2019","32",0,5236,46762,"Outer",0.111971258714341,111.971258714341
"1172","2019","32",1,3291,40728,"Inner",0.0808043606364172,80.8043606364172
"1173","2019","33",0,5079,47348,"Outer",0.107269578440483,107.269578440483
"1174","2019","33",1,3423,38611,"Inner",0.088653492528036,88.653492528036
"1175","2019","34",0,5013,47494,"Outer",0.105550174758917,105.550174758917
"1176","2019","34",1,3367,36876,"Inner",0.0913059984813971,91.3059984813971
"1177","2019","35",0,4627,46163,"Outer",0.100231787362173,100.231787362173
"1178","2019","35",1,3186,34302,"Inner",0.0928808815812489,92.8808815812489
"1179","2019","36",0,4007,46692,"Outer",0.0858176989634199,85.8176989634199
"1180","2019","36",1,2937,32641,"Inner",0.0899788609417604,89.9788609417604
"1181","2019","37",0,3491,46614,"Outer",0.0748916634487493,74.8916634487493
"1182","2019","37",1,2530,31254,"Inner",0.0809496384462789,80.9496384462789
"1183","2019","38",0,2912,47108,"Outer",0.0618154029039654,61.8154029039654
"1184","2019","38",1,2116,29949,"Inner",0.0706534441884537,70.6534441884537
"1185","2019","39",0,2341,46253,"Outer",0.0506129332151428,50.6129332151428
"1186","2019","39",1,1795,29321,"Inner",0.061218921592033,61.218921592033
"1187","2019","42",0,4747,204946,"Outer",0.0231621988231046,23.1621988231046
"1188","2019","42",1,3684,125987,"Inner",0.0292411121782406,29.2411121782406
"1189","2020","17",0,1046,149123,"Outer",0.00701434386379029,7.01434386379029
"1190","2020","17",1,528,87486,"Inner",0.00603525135450243,6.03525135450243
"1191","2020","20",0,808,25904,"Outer",0.0311920938851143,31.1920938851143
"1192","2020","20",1,459,22037,"Inner",0.0208286064346327,20.8286064346327
"1193","2020","21",0,1028,28023,"Outer",0.036684152303465,36.684152303465
"1194","2020","21",1,601,23858,"Inner",0.0251907117109565,25.1907117109565
"1195","2020","22",0,1232,31526,"Outer",0.0390788555478018,39.0788555478018
"1196","2020","22",1,719,27741,"Inner",0.0259183158501856,25.9183158501856
"1197","2020","23",0,1591,35214,"Outer",0.0451808939626285,45.1808939626285
"1198","2020","23",1,853,34251,"Inner",0.0249043823537999,24.9043823537999
"1199","2020","24",0,1948,36486,"Outer",0.0533903415008496,53.3903415008496
"1200","2020","24",1,984,39188,"Inner",0.0251097274675921,25.1097274675921
"1201","2020","25",0,2297,37876,"Outer",0.060645263491393,60.645263491393
"1202","2020","25",1,1245,42288,"Inner",0.0294409761634506,29.4409761634506
"1203","2020","26",0,2649,39330,"Outer",0.0673531655225019,67.3531655225019
"1204","2020","26",1,1364,44141,"Inner",0.0309009764164835,30.9009764164835
"1205","2020","27",0,3076,40825,"Outer",0.0753459889773423,75.3459889773423
"1206","2020","27",1,1563,44727,"Inner",0.0349453350325307,34.9453350325307
"1207","2020","28",0,3609,42682,"Outer",0.0845555503490933,84.5555503490933
"1208","2020","28",1,1780,45220,"Inner",0.0393631136665192,39.3631136665192
"1209","2020","29",0,4082,43830,"Outer",0.0931325576089437,93.1325576089437
"1210","2020","29",1,2043,44666,"Inner",0.0457394886490843,45.7394886490843
"1211","2020","30",0,4561,45362,"Outer",0.100546713107888,100.546713107888
"1212","2020","30",1,2456,44449,"Inner",0.0552543364305159,55.2543364305159
"1213","2020","31",0,4908,45945,"Outer",0.106823375775384,106.823375775384
"1214","2020","31",1,3011,42907,"Inner",0.070175029715431,70.1750297154311
"1215","2020","32",0,5082,47157,"Outer",0.10776766969909,107.76766969909
"1216","2020","32",1,3239,41195,"Inner",0.0786260468503459,78.6260468503459
"1217","2020","33",0,4926,46747,"Outer",0.105375746037179,105.375746037179
"1218","2020","33",1,3295,38483,"Inner",0.0856222227996778,85.6222227996778
"1219","2020","34",0,4760,47218,"Outer",0.100809013511796,100.809013511796
"1220","2020","34",1,3346,36592,"Inner",0.0914407520769567,91.4407520769567
"1221","2020","35",0,4378,47318,"Outer",0.0925229299632275,92.5229299632275
"1222","2020","35",1,3127,34948,"Inner",0.0894757926061577,89.4757926061577
"1223","2020","36",0,3964,46165,"Outer",0.0858659157370302,85.8659157370302
"1224","2020","36",1,2738,32535,"Inner",0.0841555248194252,84.1555248194252
"1225","2020","37",0,3335,46485,"Outer",0.0717435731956545,71.7435731956545
"1226","2020","37",1,2342,31113,"Inner",0.0752740012213544,75.2740012213544
"1227","2020","38",0,2725,46396,"Outer",0.0587335115096129,58.7335115096129
"1228","2020","38",1,1981,29838,"Inner",0.0663918493196595,66.3918493196595
"1229","2020","39",0,2191,46918,"Outer",0.0466984952470267,46.6984952470267
"1230","2020","39",1,1561,28772,"Inner",0.054254135965522,54.254135965522
"1231","2020","42",0,4640,211592,"Outer",0.0219289954251578,21.9289954251579
"1232","2020","42",1,3599,128230,"Inner",0.0280667550495204,28.0667550495204
"1233","2021","17",0,880,152236,"Outer",0.00578049869938779,5.78049869938779
"1234","2021","17",1,435,89815,"Inner",0.00484328898290931,4.84328898290931
"1235","2021","20",0,716,25170,"Outer",0.0284465633690902,28.4465633690902
"1236","2021","20",1,413,22253,"Inner",0.0185592953759044,18.5592953759044
"1237","2021","21",0,955,27751,"Outer",0.0344131743000252,34.4131743000252
"1238","2021","21",1,595,24344,"Inner",0.0244413407821229,24.4413407821229
"1239","2021","22",0,1201,31409,"Outer",0.0382374478652616,38.2374478652616
"1240","2021","22",1,687,27883,"Inner",0.0246386687228777,24.6386687228777
"1241","2021","23",0,1486,34230,"Outer",0.043412211510371,43.412211510371
"1242","2021","23",1,831,34218,"Inner",0.0242854637909872,24.2854637909872
"1243","2021","24",0,1860,35869,"Outer",0.0518553625693496,51.8553625693496
"1244","2021","24",1,1012,39026,"Inner",0.0259314303284989,25.9314303284989
"1245","2021","25",0,2199,36138,"Outer",0.0608500747135979,60.8500747135979
"1246","2021","25",1,1210,41805,"Inner",0.028943906231312,28.943906231312
"1247","2021","26",0,2622,37122,"Outer",0.0706319702602231,70.6319702602231
"1248","2021","26",1,1360,43630,"Inner",0.031171212468485,31.171212468485
"1249","2021","27",0,2949,38584,"Outer",0.0764306448268712,76.4306448268712
"1250","2021","27",1,1606,43964,"Inner",0.0365298880902557,36.5298880902557
"1251","2021","28",0,3311,40085,"Outer",0.0825994761132593,82.5994761132593
"1252","2021","28",1,1734,43350,"Inner",0.04,40
"1253","2021","29",0,3726,41845,"Outer",0.0890428964033935,89.0428964033935
"1254","2021","29",1,1959,42985,"Inner",0.0455740374549261,45.5740374549261
"1255","2021","30",0,4337,43076,"Outer",0.100682514625313,100.682514625313
"1256","2021","30",1,2425,41729,"Inner",0.0581130628579645,58.1130628579645
"1257","2021","31",0,4701,44369,"Outer",0.105952354121121,105.952354121121
"1258","2021","31",1,3000,40957,"Inner",0.0732475523109603,73.2475523109603
"1259","2021","32",0,4947,45165,"Outer",0.109531717037529,109.531717037529
"1260","2021","32",1,3311,39271,"Inner",0.0843115785184997,84.3115785184997
"1261","2021","33",0,5018,46390,"Outer",0.10816986419487,108.16986419487
"1262","2021","33",1,3381,37479,"Inner",0.0902105178900184,90.2105178900184
"1263","2021","34",0,4993,45891,"Outer",0.108801290013292,108.801290013292
"1264","2021","34",1,3337,35165,"Inner",0.0948954926773781,94.8954926773781
"1265","2021","35",0,4500,46241,"Outer",0.0973162345104993,97.3162345104993
"1266","2021","35",1,3217,33508,"Inner",0.0960069237197087,96.0069237197087
"1267","2021","36",0,4034,46297,"Outer",0.0871330755772512,87.1330755772512
"1268","2021","36",1,2873,32164,"Inner",0.089323467230444,89.323467230444
"1269","2021","37",0,3519,45340,"Outer",0.077613586237318,77.613586237318
"1270","2021","37",1,2517,30149,"Inner",0.0834853560648778,83.4853560648778
"1271","2021","38",0,2788,45724,"Outer",0.0609745429096317,60.9745429096317
"1272","2021","38",1,1975,28901,"Inner",0.0683367357530881,68.3367357530881
"1273","2021","39",0,2330,45481,"Outer",0.0512301840328929,51.2301840328929
"1274","2021","39",1,1634,27868,"Inner",0.0586335582029568,58.6335582029568
"1275","2021","42",0,4766,216490,"Outer",0.0220148736662201,22.0148736662202
"1276","2021","42",1,3606,127549,"Inner",0.0282714878203671,28.2714878203671
